clientsid,cli_no,date,cli_name,address,phone,rep_no,branch_no,birth_date,last_trade,addr,city,state,zip,lname,fname,middle,soc_sec,employer,empaddr,nocontact,customerid,lastmodify,addr2,longname,acct_type,inact_date,nac_date,jtsoc_sec,jtname,jtdob,closed,rap,cru_date,m_addr,m_addr2,m_city,m_state,m_zip,open_date,email
NULL,999901519,1/12/2003 0:00,"SINGER, PATRICIA A",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,3/4/1941 0:00,NULL,999 HARRIS TIME PKWY OLYMPIA W,GONIA,NH,03839-,SINGER,PATRICIA A,NULL,999-90-1519,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999902101,4/3/2003 0:00,"SCREAMER, SARAH",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,SCREAMER,SARAH,NULL,999-90-2101,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999902197,12/6/2002 0:00,"MEDALS, CONNIE D",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,ALEXANDRIA,VA,22308-,MEDALS,CONNIE D,NULL,999-90-2197,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999902233,4/3/2003 0:00,"WALLACE, MARILYNN A",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,WALLACE,MARILYNN A,NULL,999-90-2233,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999902237,4/3/2003 0:00,"WINDOWS, GEORGE N",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NULL,NH,NULL,WINDOWS,GEORGE N,NULL,999-90-2237,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999902324,2/6/2003 0:00,"CUPS, ALMON",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,SOMERSWORTH,NH,03878-,CUPS,ALMON,NULL,999-90-2324,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999903687,10/21/2002 0:00,"COFFEE, HILDA B",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,ELLENTON,FL,34222-3701,COFFEE,HILDA B,NULL,999-90-3687,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999903888,11/17/2002 0:00,"ERASER, CAROL",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,ERASER,CAROL,NULL,999-90-3888,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999904115,4/3/2003 0:00,"BOZ, SANDRA",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NULL,NH,NULL,BOZ,SANDRA,NULL,999-90-4115,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999904355,12/10/2000 0:00,"ZINGER, JOHN",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,1/7/1941 0:00,2/27/1996 0:00,123 SKYWOOD DRIVE NORTH PARK O,Vassalboro,ME,04989-,ZINGER,JOHN,NULL,999-90-4355,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99994355R,2/1/1999 0:00,"LASTLY, JOHN",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,1/7/1941 0:00,2/27/1996 0:00,999 HARRIS TIME PKWY OLYMPIA W,Vassalboro,ME,04989-,LASTLY,JOHN,NULL,999-94-355R,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999906446,11/17/2002 0:00,"WINTERS, JEAN",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,FRANKLIN,NH,03235-,WINTERS,JEAN,NULL,999-90-6446,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999906807,12/31/2002 0:00,"HALEY, LAURENCE H",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,RYE BEACH,NH,03871-0022,HALEY,LAURENCE H,NULL,999-90-6807,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999906849,12/7/2002 0:00,"JULES, PATRICIA J",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,WILDWOOD,FL,34785-,JULES,PATRICIA J,NULL,999-90-6849,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999907006,4/3/2003 0:00,"SAMS, GEORGE",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,3/11/1940 0:00,4/7/2000 0:00,999 HARRIS TIME PKWY OLYMPIA W,SOMERSWORTH,NH,03878-,SAMS,GEORGE,NULL,999-90-7006,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999907039,4/3/2003 0:00,"DINGY, WALTER",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,DINGY,WALTER,NULL,999-90-7039,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999908104,11/11/2002 0:00,"DASTERD, MADELINE MARIE",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,MEWMARKET,NH,03857-,DASTERD,MADELINE MARIE,NULL,999-90-8104,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999908220,3/2/2003 0:00,"BASLEY, RODNEY G",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,6/10/1943 0:00,NULL,123 SKYWOOD DRIVE NORTH PARK O,CTR BARNSTEAD,NH,03225-9104,BASLEY,RODNEY G,NULL,999-90-8220,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99998714R,7/13/2000 0:00,"LUNG, ROBERT E",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,7/14/1997 0:00,999 HARRIS TIME PKWY OLYMPIA W,FAIRPORT,NY,14450-2701,LUNG,ROBERT E,NULL,999-98-714R,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999930966,4/3/2003 0:00,"HEART, ANNE S",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,HEART,ANNE S,NULL,999-93-0966,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999921050,2/21/2003 0:00,"FOOT, MARY",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,12/2/1944 0:00,NULL,999 HARRIS TIME PKWY OLYMPIA W,DOVER,NH,03820-4580,FOOT,MARY,NULL,999-92-1050,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999922513,12/15/2002 0:00,"HANDS, LINDA L",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,11/24/1943 0:00,1/31/2000 0:00,123 SKYWOOD DRIVE NORTH PARK O,NEWMARKET,NH,03857-,HANDS,LINDA L,NULL,999-92-2513,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999922901,4/3/2003 0:00,"WILLIS, DAVID J",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NULL,NH,NULL,WILLIS,DAVID J,NULL,999-92-2901,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999923153,12/26/2002 0:00,"FRANKS, F ANDREW",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NEW CASTLE,NH,03854-0122,FRANKS,F ANDREW,NULL,999-92-3153,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999924455,4/3/2003 0:00,"PARKS, PAUL T",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NULL,NH,NULL,PARKS,PAUL T,NULL,999-92-4455,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999924611,12/15/2002 0:00,"TIM, GAYLE D",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,ROCHESTER,NH,03866-,TIM,GAYLE D,NULL,999-92-4611,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999926410,4/3/2003 0:00,"JOHNS, NORMAN",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NULL,NH,NULL,JOHNS,NORMAN,NULL,999-92-6410,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999926782,4/3/2003 0:00,"LONGLY, BRENDAN P",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,LONGLY,BRENDAN P,NULL,999-92-6782,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99997849J,12/30/2002 0:00,"DEARBORN, JOHN R",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,ROLLINGSFORD,NH,03869-0218,DEARBORN,JOHN R,NULL,999-97-849J,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999929704,3/30/2003 0:00,"DEADERS, RICHARD C",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,11/12/1947 0:00,NULL,123 SKYWOOD DRIVE NORTH PARK O,NASHUA,NH,03064-,DEADERS,RICHARD C,NULL,999-92-9704,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999940094,12/14/2002 0:00,"POLLIS, DONALD W",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,11/18/1942 0:00,12/2/1999 0:00,999 HARRIS TIME PKWY OLYMPIA W,RAYMOND,NH,03077-,POLLIS,DONALD W,NULL,999-94-0094,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999940361,10/21/2002 0:00,"JACKS, JOANNE D",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,ROCHESTER,NH,03867-2000,JACKS,JOANNE D,NULL,999-94-0361,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999942541,12/26/2002 0:00,"QUERTY, MARIE R",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,BARRINGTON,NH,03825-,QUERTY,MARIE R,NULL,999-94-2541,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999942765,4/4/2003 0:00,"WITRES, LINDA G",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,11/25/1944 0:00,NULL,123 SKYWOOD DRIVE NORTH PARK O,ROCHESTER,NH,03867-5168,WITRES,LINDA G,NULL,999-94-2765,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999943229,4/3/2003 0:00,"KOLS, PATRICIA A",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NULL,NH,NULL,KOLS,PATRICIA A,NULL,999-94-3229,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999943940,12/19/2002 0:00,"WALLACE, RICHARD D",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,GREENLAND,NH,03840-,WALLACE,RICHARD D,NULL,999-94-3940,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999944321,4/3/2003 0:00,"HACKMAN, WAYNE E",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NULL,NH,NULL,HACKMAN,WAYNE E,NULL,999-94-4321,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999944501,1/6/2003 0:00,"JUJU, MARSHA R",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,DOVER,NH,03820-4923,JUJU,MARSHA R,NULL,999-94-4501,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999944538,11/16/2002 0:00,"LEE, CAROL",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,DOVER,NH,03820-,LEE,CAROL,NULL,999-94-4538,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99994538R,1/4/2003 0:00,"POLINE, CAROL",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,DOVER,NH,03820-,POLINE,CAROL,NULL,999-94-538R,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999944565,10/25/2002 0:00,"AUILE, SANDRA",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,12/4/1946 0:00,NULL,999 HARRIS TIME PKWY OLYMPIA W,ROCHESTER,NH,03867-5137,AUILE,SANDRA,NULL,999-94-4565,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999944745,4/3/2003 0:00,"KEWEUI, EVELYN F",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,KEWEUI,EVELYN F,NULL,999-94-4745,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999945819,1/7/2003 0:00,"RESTE, CAROLEE BETTON",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,RYE BEACH,NH,03871-0022,RESTE,CAROLEE BETTON,NULL,999-94-5819,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999963792,1/7/2003 0:00,"RAINDEER, CELESTE",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,HOOKSETT,NH,03106-1209,RAINDEER,CELESTE,NULL,999-96-3792,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999964147,3/7/2003 0:00,"WOOD, KAREN S",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,DOVER,NH,03820-,WOOD,KAREN S,NULL,999-96-4147,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999965199,12/30/2002 0:00,"DESK, DEBBIE L",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,MILFORD,NH,03055-3203,DESK,DEBBIE L,NULL,999-96-5199,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999965657,1/2/2003 0:00,"CHAIR, DAVID J",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,EAST KINGSTON,NH,03827-,CHAIR,DAVID J,NULL,999-96-5657,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999969951,12/12/2002 0:00,"PENS, KAREN S",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,DOVER,NH,03820-,PENS,KAREN S,NULL,999-96-9951,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999981947,10/21/2002 0:00,"PENN, JOHN L",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,EXETER,NH,03833-1505,PENN,JOHN L,NULL,999-98-1947,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99994049S,10/17/2002 0:00,"GLASS, ANNA",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PACIFIC BEACH,CA,92109-5508,GLASS,ANNA,NULL,999-94-049S,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999984319,1/7/2003 0:00,"BROWN, TIMOTHY R",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NASHUA,NH,03062-3017,BROWN,TIMOTHY R,NULL,999-98-4319,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999985120,1/4/2003 0:00,"BLACK, SHEILA H",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,GREENLAND,NH,03840-6206,BLACK,SHEILA H,NULL,999-98-5120,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999986256,4/3/2003 0:00,"DUTCHESS, KATHLEEN",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NULL,NH,NULL,DUTCHESS,KATHLEEN,NULL,999-98-6256,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999986472,10/28/2002 0:00,"SINGER, SANDRA J",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,BARRINGTON,NH,03825-,SINGER,SANDRA J,NULL,999-98-6472,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999900153,10/28/2002 0:00,"SCREAMER, BRUCE L",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,BARRINGTON,NH,03825-,SCREAMER,BRUCE L,NULL,999-90-0153,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999900168,4/3/2003 0:00,"MEDALS, EDWARD",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,MEDALS,EDWARD,NULL,999-90-0168,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999906648,1/5/2003 0:00,"WALLACE, SHARON A",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,ROCHESTER,NJ,03868-,WALLACE,SHARON A,NULL,999-90-6648,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999906692,1/2/2003 0:00,"WINDOWS, ROBERT",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,WINDOWS,ROBERT,NULL,999-90-6692,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
